year,week,, provinceID, SMN,SMT,VCI,TCI,VHI
1991 41  0.260,293.07, 44.50, 40.61, 42.56
1991 42  0.251,291.41, 42.98, 44.72, 43.85
1991 43  0.239,289.37, 40.52, 53.10, 46.81
1991 44  0.227,287.70, 38.83, 53.16, 46.00
1991 45  0.218,286.21, 39.12, 54.62, 46.87
1991 46  0.212,284.80, 42.82, 55.77, 49.29
1991 47  0.204,283.47, 45.70, 52.89, 49.29
1991 48  0.195,282.19, 45.75, 52.33, 49.04
1991 49  0.190,281.26, 46.19, 51.64, 48.91
1991 50  0.186,280.67, 47.82, 44.50, 46.16
1991 51  0.178,280.41, 45.09, 44.25, 44.67
1991 52  0.171,280.42, 41.70, 41.39, 41.54
1992 01  0.165,280.57, 41.04, 38.10, 39.57
1992 02  0.164,281.10, 43.56, 28.75, 36.16
1992 03  0.165,281.98, 45.20, 24.60, 34.90
1992 04  0.166,282.69, 46.41, 24.84, 35.63
1992 05  0.167,283.53, 48.05, 23.30, 35.68
1992 06  0.171,284.53, 49.82, 21.06, 35.44
1992 07  0.174,285.65, 50.05, 18.74, 34.39
1992 08  0.175,286.73, 48.46, 17.86, 33.16
1992 09  0.177,287.73, 46.51, 18.13, 32.32
1992 10  0.180,288.71, 44.23, 20.59, 32.41
1992 11  0.179,289.20, 37.92, 27.83, 32.88
1992 12  0.179,289.51, 29.24, 36.40, 32.82
1992 13  0.183,289.90, 22.74, 42.31, 32.52
1992 14  0.191,290.25, 18.77, 45.36, 32.06
1992 15  0.203,291.04, 16.71, 41.45, 29.08
1992 16  0.228,292.52, 17.93, 31.85, 24.89
1992 17  0.248,293.85, 18.24, 23.79, 21.01
1992 18  0.267,295.12, 18.17, 18.14, 18.15
1992 19  0.285,296.29, 17.20, 15.52, 16.36
1992 20  0.299,296.98, 15.47, 20.30, 17.88
1992 21  0.311,297.63, 14.75, 23.83, 19.29
1992 22  0.319,298.03, 13.22, 31.86, 22.54
1992 23  0.322,298.42, 10.30, 41.26, 25.78
1992 24  0.321,298.80,  8.04, 50.58, 29.31
1992 25  0.321,299.32,  7.54, 54.37, 30.96
1992 26  0.320,299.98,  7.86, 55.57, 31.72
1992 27  0.316,300.49,  7.91, 59.39, 33.65
1992 28  0.311,301.19,  8.86, 58.16, 33.51
1992 29  0.311,302.10, 12.27, 53.00, 32.64
1992 30  0.303,302.70, 12.37, 48.83, 30.60
1992 31  0.294,303.60, 13.43, 36.92, 25.18
1992 32  0.288,304.13, 15.71, 28.81, 22.26
1992 33  0.279,303.94, 15.35, 25.48, 20.42
1992 34  0.273,303.50, 15.89, 21.79, 18.84
1992 35  0.265,302.65, 15.09, 20.54, 17.81
1992 36  0.251,301.05, 10.35, 25.88, 18.11
1992 37  0.238,299.39,  7.58, 30.19, 18.88
1992 38  0.227,297.88,  5.77, 32.98, 19.37
1992 39  0.211,295.93,  3.19, 41.16, 22.17
1992 40  0.194,293.61,  2.09, 51.01, 26.55
1992 41  0.183,291.67,  2.36, 55.77, 29.06
1992 42  0.180,289.67,  4.61, 65.49, 35.05
1992 43  0.178,287.88,  7.09, 72.57, 39.83
1992 44  0.179,286.25, 11.41, 72.47, 41.94
1992 45  0.185,284.70, 20.18, 72.89, 46.53
1992 46  0.190,283.60, 30.28, 70.14, 50.21
1992 47  0.196,282.71, 40.74, 61.39, 51.06
1992 48  0.194,282.08, 45.62, 53.26, 49.44
1992 49  0.192,281.35, 47.81, 50.69, 49.25
1992 50  0.191,281.01, 51.18, 40.98, 46.08
1992 51  0.191,281.20, 53.08, 35.98, 44.53
1992 52  0.188,281.42, 52.75, 31.44, 42.10
1993 01  0.184,281.58, 53.00, 28.42, 40.71
1993 02  0.186,282.20, 57.11, 19.91, 38.51
1993 03  0.191,283.02, 59.74, 17.34, 38.54
1993 04  0.191,283.62, 59.79, 19.03, 39.41
1993 05  0.193,284.25, 60.71, 19.37, 40.04
1993 06  0.192,284.17, 59.60, 22.64, 41.12
1993 07  0.188,283.88, 55.76, 26.30, 41.03
1993 08  0.187,284.53, 52.88, 26.88, 39.88
1993 09  0.187,285.28, 49.85, 28.60, 39.22
1993 10  0.187,285.89, 46.57, 33.60, 40.08
1993 11  0.188,286.31, 41.08, 42.80, 41.94
1993 12  0.190,287.13, 34.15, 50.77, 42.46
1993 13  0.194,288.37, 28.62, 51.10, 39.86
1993 14  0.202,289.25, 25.32, 48.88, 37.10
1993 15  0.213,290.16, 22.65, 43.55, 33.10
1993 16  0.224,291.33, 17.03, 38.13, 27.58
1993 17  0.237,292.31, 13.52, 35.23, 24.38
1993 18  0.255,293.19, 12.42, 36.05, 24.23
1993 19  0.272,293.80, 11.26, 44.32, 27.79
1993 20  0.293,294.76, 13.31, 48.53, 30.92
1993 21  0.323,296.52, 21.13, 38.83, 29.98
1993 22  0.345,297.96, 29.20, 32.25, 30.72
1993 23  0.360,299.08, 34.09, 29.11, 31.60
1993 24  0.365,299.75, 35.28, 33.65, 34.47
1993 25  0.365,300.27, 35.01, 39.29, 37.15
1993 26  0.365,300.72, 35.41, 44.58, 39.99
1993 27  0.362,301.36, 36.33, 47.01, 41.67
1993 28  0.356,301.87, 36.89, 48.52, 42.70
1993 29  0.346,302.25, 34.28, 50.09, 42.18
1993 30  0.335,302.74, 32.57, 47.36, 39.96
1993 31  0.324,303.30, 31.13, 39.32, 35.23
1993 32  0.312,303.67, 30.13, 32.90, 31.52
1993 33  0.301,303.39, 27.57, 30.29, 28.93
1993 34  0.293,302.74, 27.29, 28.54, 27.91
1993 35  0.288,301.89, 28.53, 26.91, 27.72
1993 36  0.281,300.85, 28.57, 27.06, 27.82
1993 37  0.272,300.32, 28.82, 20.51, 24.66
1993 38  0.260,299.49, 25.99, 17.45, 21.72
1993 39  0.247,298.51, 24.54, 16.98, 20.76
1993 40  0.230,297.53, 22.96, 13.79, 18.38
1993 41  0.211,295.22, 17.93, 20.47, 19.20
1993 42  0.190,293.06, 11.52, 27.06, 19.29
1993 43  0.169,291.21,  6.94, 30.27, 18.61
1993 44  0.156,289.06,  6.06, 34.83, 20.44
1993 45  0.141,286.56,  4.52, 47.21, 25.87
1993 46  0.127,284.20,  3.95, 58.35, 31.15
1993 47  0.117,282.97,  4.37, 54.16, 29.27
1993 48  0.106,281.22,  4.26, 57.93, 31.09
1993 49  0.098,279.86,  3.95, 60.31, 32.13
1993 50  0.099,279.23,  5.70, 53.28, 29.49
1993 51  0.101,278.15,  6.79, 59.50, 33.15
1993 52  0.108,276.42, 10.09, 69.31, 39.70
1994 01  0.119,275.46, 15.75, 72.79, 44.27
1994 02  0.133,275.78, 27.21, 61.29, 44.25
1994 03  0.142,276.51, 33.71, 55.71, 44.71
1994 04  0.143,276.86, 35.50, 54.85, 45.17
1994 05  0.144,277.53, 37.50, 51.01, 44.25
1994 06  0.148,278.71, 39.27, 47.15, 43.21
1994 07  0.155,280.40, 40.80, 41.87, 41.34
1994 08  0.169,282.62, 45.00, 35.03, 40.02
1994 09  0.195,284.90, 53.82, 30.34, 42.08
1994 10  0.217,287.12, 61.01, 28.02, 44.52
1994 11  0.235,288.58, 65.12, 30.88, 48.00
1994 12  0.243,288.90, 63.20, 39.80, 51.50
1994 13  0.249,288.27, 60.65, 55.09, 57.87
1994 14  0.261,288.65, 61.18, 59.77, 60.48
1994 15  0.275,289.74, 61.10, 53.62, 57.36
1994 16  0.287,290.40, 56.10, 53.12, 54.61
1994 17  0.299,291.19, 51.61, 51.90, 51.75
1994 18  0.317,292.46, 50.47, 49.51, 49.99
1994 19  0.336,293.90, 50.42, 47.88, 49.15
1994 20  0.348,294.86, 46.82, 50.80, 48.81
1994 21  0.351,295.64, 40.99, 53.56, 47.28
1994 22  0.354,296.75, 35.61, 52.33, 43.97
1994 23  0.348,297.71, 27.13, 52.83, 39.98
1994 24  0.337,298.40, 17.62, 55.69, 36.66
1994 25  0.326,299.07, 11.82, 57.20, 34.51
1994 26  0.317,299.67,  8.80, 59.26, 34.03
1994 27  0.309,300.14,  7.43, 63.24, 35.33
1994 28  0.297,300.36,  5.44, 67.68, 36.56
1994 29  0.282,300.51,  2.87, 70.82, 36.85
1994 30  0.273,300.80,  2.64, 69.14, 35.89
1994 31  0.268,301.36,  3.70, 60.17, 31.94
1994 32  0.264,301.93,  5.85, 50.45, 28.15
1994 33  0.261,302.57,  8.18, 37.43, 22.81
1994 34  0.258,303.22,  9.93, 22.86, 16.40
1994 35  0.253,303.82, 11.02, 13.96, 12.49
1994 36  0.248,304.19, 12.18,  8.72, 10.45
1995 07  0.222,286.28, 70.36, 15.38, 42.87
1995 08  0.222,286.64, 67.85, 18.15, 43.00
1995 09  0.221,286.96, 65.38, 21.90, 43.64
1995 10  0.221,287.29, 62.79, 28.19, 45.49
1995 11  0.221,287.75, 58.25, 36.80, 47.52
1995 12  0.229,288.59, 55.53, 43.59, 49.56
1995 13  0.237,289.35, 53.22, 46.86, 50.04
1995 14  0.247,290.23, 51.70, 44.35, 48.03
1995 15  0.254,291.05, 47.09, 39.78, 43.43
1995 16  0.264,291.50, 40.37, 40.45, 40.41
1995 17  0.280,292.07, 38.67, 40.80, 39.73
1995 18  0.302,293.19, 39.18, 38.49, 38.83
1995 19  0.322,294.29, 39.58, 40.29, 39.93
1995 20  0.341,295.51, 40.33, 40.06, 40.20
1995 21  0.356,296.67, 42.26, 36.79, 39.53
1995 22  0.367,297.79, 42.92, 34.68, 38.80
1995 23  0.371,298.75, 40.85, 34.20, 37.52
1995 24  0.371,299.53, 38.51, 37.02, 37.76
1995 25  0.372,300.63, 37.98, 34.23, 36.10
1995 26  0.365,301.36, 33.92, 36.08, 35.00
1995 27  0.354,301.77, 29.74, 42.01, 35.87
1995 28  0.345,302.08, 28.13, 46.02, 37.07
1995 29  0.335,302.07, 25.65, 52.18, 38.91
1995 30  0.325,301.82, 24.43, 57.70, 41.06
1995 31  0.311,300.91, 21.93, 65.58, 43.76
1995 32  0.302,299.51, 22.82, 76.36, 49.59
1995 33  0.304,298.46, 28.42, 80.08, 54.25
1995 34  0.308,297.42, 34.72, 79.14, 56.93
1995 35  0.311,296.43, 40.67, 77.91, 59.29
1995 36  0.314,295.46, 48.05, 78.67, 63.36
1995 37  0.319,294.63, 57.07, 74.51, 65.79
1995 38  0.327,293.97, 66.83, 68.23, 67.53
1995 39  0.326,293.01, 71.40, 66.95, 69.17
1995 40  0.324,292.28, 75.17, 62.64, 68.91
1995 41  0.325,291.93, 79.22, 50.98, 65.10
1995 42  0.318,291.05, 77.94, 46.83, 62.38
1995 43  0.305,289.76, 75.07, 45.08, 60.07
1995 44  0.284,287.54, 68.81, 52.59, 60.70
1995 45  0.263,284.94, 63.47, 67.66, 65.56
1995 46  0.245,283.49, 60.30, 68.15, 64.22
1995 47  0.226,282.85, 56.88, 56.60, 56.74
1995 48  0.210,282.39, 53.60, 47.05, 50.32
1995 49  0.197,281.85, 50.12, 41.34, 45.73
1995 50  0.186,281.55, 47.19, 27.28, 37.24
1995 51  0.178,281.13, 44.62, 28.47, 36.54
1995 52  0.172,280.47, 42.33, 33.56, 37.94
1996 01  0.179,280.60, 48.11, 32.71, 40.41
1996 02  0.190,281.04, 57.62, 26.17, 41.90
1996 03  0.195,281.32, 60.76, 27.18, 43.97
1996 04  0.197,281.33, 61.41, 31.84, 46.63
1996 05  0.193,281.24, 59.77, 34.56, 47.16
1996 06  0.188,281.19, 56.64, 36.59, 46.61
1996 07  0.186,281.58, 54.44, 37.28, 45.86
1996 08  0.186,282.23, 51.84, 38.19, 45.01
1996 09  0.181,282.51, 47.13, 42.60, 44.86
1996 10  0.177,283.01, 41.38, 48.99, 45.19
1996 11  0.171,283.55, 32.83, 59.39, 46.11
1996 12  0.166,284.00, 21.99, 74.07, 48.03
1996 13  0.172,285.00, 16.40, 81.37, 48.88
1996 14  0.188,286.47, 17.23, 78.27, 47.75
1996 15  0.208,288.21, 19.22, 67.61, 43.42
1996 16  0.229,290.05, 18.84, 55.52, 37.18
1996 17  0.251,291.80, 19.97, 43.63, 31.80
1996 18  0.278,293.45, 23.98, 35.68, 29.83
1996 19  0.306,294.76, 29.33, 34.88, 32.11
1996 20  0.336,296.10, 37.11, 31.98, 34.55
1996 21  0.360,297.26, 44.33, 28.16, 36.24
1996 22  0.375,297.91, 46.77, 32.56, 39.66
1996 23  0.388,298.82, 50.75, 33.16, 41.95
1996 24  0.392,299.49, 51.23, 37.54, 44.38
1996 25  0.392,300.16, 49.99, 40.77, 45.38
1996 26  0.389,300.77, 49.18, 44.13, 46.65
1996 27  0.384,301.23, 48.81, 48.87, 48.84
1996 28  0.375,301.83, 47.03, 48.98, 48.00
1996 29  0.364,302.41, 44.43, 47.70, 46.07
1996 30  0.354,302.62, 43.02, 48.14, 45.58
1996 31  0.343,302.58, 42.02, 46.83, 44.42
1996 32  0.333,302.06, 41.67, 49.86, 45.77
1996 33  0.322,301.41, 40.01, 50.69, 45.35
1996 34  0.313,300.12, 38.05, 53.82, 45.94
1996 35  0.304,298.01, 37.27, 63.56, 50.42
1996 36  0.301,296.20, 40.30, 71.82, 56.06
1996 37  0.300,294.80, 44.69, 73.19, 58.94
1996 38  0.295,293.45, 46.35, 73.23, 59.79
1996 39  0.287,292.05, 47.23, 75.89, 61.56
1996 40  0.277,290.14, 47.66, 83.68, 65.67
1996 41  0.270,288.01, 47.98, 91.38, 69.68
1996 42  0.271,287.35, 51.59, 90.10, 70.85
1996 43  0.271,287.61, 55.64, 73.40, 64.52
1996 44  0.264,287.10, 56.60, 57.80, 57.20
1996 45  0.250,285.66, 55.46, 56.88, 56.17
1996 46  0.231,284.40, 52.21, 54.36, 53.29
1996 47  0.215,283.55, 50.33, 45.14, 47.74
1996 48  0.197,281.83, 46.19, 46.60, 46.39
1996 49  0.191,280.99, 46.81, 42.94, 44.88
1996 50  0.192,280.58, 50.82, 30.38, 40.60
1996 51  0.200,281.07, 56.60, 25.14, 40.87
1996 52  0.207,281.59, 62.05, 19.99, 41.02
1997 01  0.216,281.85, 69.43, 18.44, 43.93
1997 02  0.229,281.62, 78.78, 21.25, 50.01
1997 03  0.246,282.98, 86.48, 16.21, 51.35
1997 04  0.258,284.58, 90.54, 12.28, 51.41
1997 05  0.263,285.14, 92.05, 14.52, 53.28
1997 06  0.264,285.03, 91.35, 18.72, 55.04
1997 07  0.266,285.77, 89.97, 18.08, 54.02
1997 08  0.271,287.18, 89.39, 15.41, 52.40
1997 09  0.273,287.89, 88.72, 16.86, 52.79
1997 10  0.274,288.28, 87.58, 22.25, 54.91
1997 11  0.277,288.82, 85.66, 29.41, 57.53
1997 12  0.281,289.15, 82.85, 38.23, 60.54
1997 13  0.282,289.17, 79.85, 47.30, 63.57
1997 14  0.288,289.11, 77.15, 54.69, 65.92
1997 15  0.296,289.66, 73.77, 54.11, 63.94
1997 16  0.305,290.66, 68.02, 50.10, 59.06
1997 17  0.319,292.32, 64.34, 39.65, 52.00
1997 18  0.336,294.21, 62.52, 29.12, 45.82
1997 19  0.354,295.78, 61.41, 23.50, 42.46
1997 20  0.372,296.92, 62.45, 22.80, 42.63
1997 21  0.388,297.68, 64.50, 24.01, 44.26
1997 22  0.397,298.44, 62.94, 25.82, 44.38
1997 23  0.400,299.19, 59.84, 28.13, 43.98
1997 24  0.400,300.29, 57.71, 26.03, 41.87
1997 25  0.399,301.34, 55.30, 24.63, 39.97
1997 26  0.392,301.98, 51.77, 27.93, 39.85
1997 27  0.383,302.29, 48.75, 35.20, 41.97
1997 28  0.371,302.33, 44.81, 42.95, 43.88
1997 29  0.356,302.40, 38.96, 48.27, 43.61
1997 30  0.339,302.40, 33.37, 50.87, 42.12
1997 31  0.322,302.13, 28.65, 51.68, 40.16
1997 32  0.306,301.64, 25.02, 53.30, 39.16
1997 33  0.294,301.22, 22.50, 50.81, 36.65
1997 34  0.285,300.87, 21.16, 44.42, 32.79
1997 35  0.283,300.49, 23.82, 37.84, 30.83
1997 36  0.284,299.99, 29.53, 33.35, 31.44
1997 37  0.285,299.27, 35.74, 28.83, 32.29
1997 38  0.285,298.29, 40.41, 26.77, 33.59
1997 39  0.281,296.79, 43.88, 31.06, 37.47
1997 40  0.274,294.41, 46.49, 40.71, 43.60
1997 41  0.265,291.86, 45.88, 51.25, 48.56
1997 42  0.257,290.25, 44.71, 56.16, 50.43
1997 43  0.244,288.49, 41.28, 61.76, 51.52
1997 44  0.225,286.67, 35.03, 63.40, 49.22
1997 45  0.205,285.10, 29.61, 63.63, 46.62
1997 46  0.186,283.53, 26.54, 63.76, 45.15
1997 47  0.172,281.85, 25.54, 62.04, 43.79
1997 48  0.162,280.19, 26.50, 62.14, 44.32
1997 49  0.160,279.09, 29.20, 61.20, 45.20
1997 50  0.167,279.23, 35.55, 47.36, 41.45
1997 51  0.176,279.74, 41.94, 39.22, 40.58
1997 52  0.183,280.41, 47.51, 31.19, 39.35
1998 01  0.187,280.55, 51.76, 29.04, 40.40
1998 02  0.193,281.03, 57.89, 23.03, 40.46
1998 03  0.203,281.94, 63.42, 20.31, 41.86
1998 04  0.214,282.45, 68.40, 22.98, 45.69
1998 05  0.223,283.15, 72.90, 23.38, 48.14
1998 06  0.238,284.76, 79.26, 18.91, 49.09
1998 07  0.252,286.64, 83.17, 13.17, 48.17
1998 08  0.261,287.96, 84.64, 11.67, 48.15
1998 09  0.264,288.45, 84.62, 14.19, 49.40
1998 10  0.266,288.84, 83.80, 19.76, 51.78
1998 11  0.272,289.59, 82.86, 25.66, 54.26
1998 12  0.278,290.33, 81.13, 29.66, 55.39
1998 13  0.284,291.10, 80.60, 29.27, 54.94
1998 14  0.291,291.97, 78.51, 24.53, 51.52
1998 15  0.299,292.48, 75.02, 22.96, 48.99
1998 16  0.308,292.86, 69.13, 25.65, 47.39
1998 17  0.317,292.90, 62.54, 31.75, 47.14
1998 18  0.331,293.02, 58.14, 40.86, 49.50
1998 19  0.349,293.70, 56.32, 48.66, 52.49
1998 20  0.368,294.81, 57.86, 49.73, 53.80
1998 21  0.387,295.58, 62.16, 53.14, 57.65
1998 22  0.404,296.36, 66.52, 57.25, 61.89
1998 23  0.416,297.45, 69.88, 56.06, 62.97
1998 24  0.423,298.61, 71.94, 51.64, 61.79
1998 25  0.425,299.65, 71.68, 48.48, 60.08
1998 26  0.424,300.65, 71.88, 45.62, 58.75
1998 27  0.419,301.61, 71.22, 43.62, 57.42
1998 28  0.412,302.46, 70.35, 40.73, 55.54
1998 29  0.399,303.25, 66.10, 37.02, 51.56
1998 30  0.384,303.74, 61.27, 34.36, 47.81
1998 31  0.371,303.66, 58.05, 34.15, 46.10
1998 32  0.358,303.20, 55.45, 36.35, 45.90
1998 33  0.349,302.30, 54.65, 39.74, 47.20
1998 34  0.342,300.67, 54.19, 47.09, 50.64
1998 35  0.335,298.79, 55.37, 55.21, 55.29
1998 36  0.331,296.99, 58.56, 63.74, 61.15
1998 37  0.324,295.02, 59.55, 70.92, 65.23
1998 38  0.318,293.31, 61.15, 74.80, 67.98
1998 39  0.313,291.67, 63.06, 79.84, 71.45
1998 40  0.309,289.96, 66.39, 86.25, 76.32
1998 41  0.311,288.64, 71.42, 86.28, 78.85
1998 42  0.312,287.71, 74.88, 87.51, 81.19
1998 43  0.309,286.41, 77.25, 91.22, 84.24
1998 44  0.301,285.11, 78.27, 86.13, 82.20
1998 45  0.283,283.58, 75.08, 84.35, 79.72
1998 46  0.259,282.04, 68.65, 84.24, 76.45
1998 47  0.226,280.48, 56.90, 79.80, 68.35
1998 48  0.208,279.36, 52.12, 74.07, 63.10
1998 49  0.202,279.05, 53.00, 66.49, 59.74
1998 50  0.203,279.18, 56.97, 53.55, 55.26
1998 51  0.207,279.49, 61.09, 47.75, 54.42
1998 52  0.209,279.70, 63.83, 42.95, 53.39
1999 01  0.210,279.81, 65.86, 41.57, 53.71
1999 02  0.216,280.65, 70.68, 30.53, 50.61
1999 03  0.220,281.18, 72.12, 29.09, 50.60
1999 04  0.223,281.23, 73.02, 32.70, 52.86
1999 05  0.224,281.30, 73.06, 34.33, 53.69
1999 06  0.220,281.15, 70.75, 37.20, 53.97
1999 07  0.220,281.80, 68.71, 36.72, 52.72
1999 08  0.219,282.82, 66.10, 35.68, 50.89
1999 09  0.222,284.21, 65.32, 34.66, 49.99
1999 10  0.230,285.74, 66.36, 35.31, 50.83
1999 11  0.233,286.59, 63.56, 42.24, 52.90
1999 12  0.239,287.12, 60.87, 52.22, 56.54
1999 13  0.245,287.32, 58.53, 61.83, 60.18
1999 14  0.258,288.04, 59.79, 63.70, 61.75
1999 15  0.281,289.39, 65.01, 56.28, 60.65
1999 16  0.306,290.77, 68.95, 49.62, 59.28
1999 17  0.328,291.82, 70.65, 45.62, 58.13
1999 18  0.348,292.78, 70.19, 46.48, 58.33
1999 19  0.367,293.66, 70.10, 53.25, 61.68
1999 20  0.388,295.05, 72.24, 50.24, 61.24
1999 21  0.399,296.09, 71.49, 48.49, 59.99
1999 22  0.408,297.07, 69.77, 48.49, 59.13
1999 23  0.411,298.00, 66.74, 48.96, 57.85
1999 24  0.407,298.81, 61.87, 49.94, 55.90
1999 25  0.402,299.58, 57.19, 49.86, 53.52
1999 26  0.397,300.32, 54.36, 50.20, 52.28
1999 27  0.391,300.90, 53.37, 53.60, 53.49
1999 28  0.384,301.05, 52.17, 59.62, 55.90
1999 29  0.377,301.26, 51.66, 63.15, 57.40
1999 30  0.370,301.70, 52.69, 60.13, 56.41
1999 31  0.359,301.54, 51.10, 59.83, 55.47
1999 32  0.351,301.48, 51.47, 57.25, 54.36
1999 33  0.339,301.04, 49.04, 54.73, 51.89
1999 34  0.326,300.08, 44.59, 53.95, 49.27
1999 35  0.314,298.84, 42.47, 54.66, 48.56
1999 36  0.303,297.77, 40.49, 55.36, 47.92
1999 37  0.298,297.11, 42.41, 49.45, 45.93
1999 38  0.293,296.43, 44.42, 43.89, 44.16
1999 39  0.288,295.48, 46.71, 42.89, 44.80
1999 40  0.282,294.16, 50.09, 42.87, 46.48
1999 41  0.272,292.49, 49.30, 44.51, 46.90
1999 42  0.262,291.31, 46.82, 43.35, 45.09
1999 43  0.248,289.95, 43.49, 42.10, 42.80
1999 44  0.229,287.83, 38.56, 48.32, 43.44
1999 45  0.211,285.78, 34.58, 56.97, 45.77
1999 46  0.192,283.97, 31.53, 61.67, 46.60
1999 47  0.175,282.01, 29.39, 63.90, 46.64
1999 48  0.158,279.74, 25.49, 70.13, 47.81
1999 49  0.141,277.70, 19.97, 76.24, 48.10
1999 50  0.132,276.88, 17.53, 71.25, 44.39
1999 51  0.126,276.10, 15.23, 76.26, 45.75
1999 52  0.125,275.54, 15.50, 78.72, 47.11
2000 01  0.130,275.16, 21.03, 77.55, 49.29
2000 02  0.139,275.66, 29.97, 65.67, 47.82
2000 03  0.149,276.80, 36.23, 57.07, 46.65
2000 04  0.153,277.54, 39.29, 54.27, 46.78
2000 05  0.158,278.21, 42.91, 50.62, 46.77
2000 06  0.167,279.29, 46.48, 46.77, 46.63
2000 07  0.177,280.63, 49.84, 43.18, 46.51
2000 08  0.189,281.73, 52.80, 42.08, 47.44
2000 09  0.194,282.40, 52.76, 45.25, 49.00
2000 10  0.200,283.54, 52.28, 48.77, 50.53
2000 11  0.208,285.21, 51.56, 52.32, 51.94
2000 12  0.215,286.88, 47.72, 56.44, 52.08
2000 13  0.221,288.32, 44.54, 56.14, 50.34
2000 14  0.230,289.50, 42.53, 51.84, 47.18
2000 15  0.243,290.62, 40.56, 44.34, 42.45
2000 16  0.259,291.57, 37.93, 40.55, 39.24
2000 17  0.275,292.29, 35.13, 40.04, 37.59
2000 18  0.297,293.20, 36.10, 41.14, 38.62
2000 19  0.324,294.35, 40.32, 42.39, 41.35
2000 20  0.346,295.49, 43.69, 42.25, 42.97
2000 21  0.369,296.42, 49.72, 41.35, 45.54
2000 22  0.384,297.03, 52.59, 47.12, 49.85
2000 23  0.393,297.77, 53.76, 51.19, 52.48
2000 24  0.396,298.45, 53.49, 54.22, 53.86
2000 25  0.394,298.91, 50.72, 59.22, 54.97
2000 26  0.388,299.31, 47.47, 63.96, 55.72
2000 27  0.382,299.80, 46.92, 67.57, 57.24
2000 28  0.376,300.33, 46.83, 68.29, 57.56
2000 29  0.365,300.51, 44.16, 71.63, 57.90
2000 30  0.345,300.44, 36.98, 74.53, 55.76
2000 31  0.328,300.60, 32.10, 69.95, 51.03
2000 32  0.315,300.91, 30.58, 62.66, 46.62
2000 33  0.295,300.30, 23.98, 61.96, 42.97
2000 34  0.275,299.24, 16.68, 62.04, 39.36
2000 35  0.267,299.10, 16.47, 52.75, 34.61
2000 36  0.264,298.63, 18.77, 48.03, 33.40
2000 37  0.257,297.66, 19.68, 45.20, 32.44
2000 38  0.242,296.23, 16.50, 46.50, 31.50
2000 39  0.231,295.08, 17.20, 46.96, 32.08
2000 40  0.240,294.54, 28.40, 38.95, 33.68
2000 41  0.248,293.33, 37.46, 35.16, 36.31
2000 42  0.253,292.05, 43.41, 33.88, 38.64
2000 43  0.249,290.82, 45.24, 30.93, 38.09
2000 44  0.245,289.71, 47.64, 24.43, 36.03
2000 45  0.232,288.05, 46.80, 28.54, 37.67
2000 46  0.202,285.94, 37.51, 38.34, 37.92
2000 47  0.175,284.64, 30.23, 37.19, 33.71
2000 48  0.156,284.22, 26.27, 30.24, 28.25
2000 49  0.140,283.41, 21.26, 28.92, 25.09
2000 50  0.130,282.43, 18.22, 22.36, 20.29
2000 51  0.130,281.59, 18.99, 28.59, 23.79
2000 52  0.148,281.38, 28.33, 29.46, 28.89
